GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME
49017,Garfield,56.37613492,11.85450586,65.6651952,179.5,Utah,2022,5281,134,56943,71.7,THE FAR WEST
49019,Grand,60.36597408,9.234184595,59.40917502,303.25,Utah,2022,9769,83,52645,66.3,THE FAR WEST
49021,Iron,72.90470802,14.58471737,53.92539723,554.5,Utah,2022,62429,1503,61421,77.3,THE FAR WEST
49023,Juab,68.23595698,12.99892326,46.32186235,118.5,Utah,2022,12567,261,77036,97,THE FAR WEST
49025,Kane,56.41017258,10.65351974,57.4337425,280.75,Utah,2022,8227,213,62311,78.4,THE FAR WEST
49027,Millard,54.21179252,11.63197414,55.16493128,125,Utah,2022,13330,118,68131,85.8,THE FAR WEST
49029,Morgan,87.43591024,17.40097775,33.35990338,68.75,Utah,2022,12832,108,111472,140.3,THE FAR WEST
49031,Piute,34.20978968,6.578052579,51.0734127,11.5,Utah,2022,1487,9,50768,63.9,THE FAR WEST
49033,Rich,69.70166741,12.58748754,47.47402488,121.75,Utah,2022,2628,37,70815,89.1,THE FAR WEST
49035,Salt Lake,234.8200887,27.66952756,30.47856052,12200,Utah,2022,1186257,-6743,80676,101.5,THE FAR WEST
49037,San Juan,29.77025197,6.034781382,97.29174561,171.25,Utah,2022,14359,-123,48071,60.5,THE FAR WEST
49039,Sanpete,66.47527555,10.98056903,40.43912912,131.5,Utah,2022,29724,472,62098,78.2,THE FAR WEST
49041,Sevier,62.05543636,10.68145942,50.61285906,172,Utah,2022,22069,117,68303,86,THE FAR WEST
49043,Summit,114.4607947,18.63078014,43.36474917,477.5,Utah,2022,43036,-346,124354,156.5,THE FAR WEST
49045,Tooele,131.0003613,18.72783075,45.82868044,672.5,Utah,2022,79934,2572,90591,114,THE FAR WEST
49047,Uintah,37.4581166,12.32694155,45.2729715,234.25,Utah,2022,37141,705,64105,80.7,THE FAR WEST
49049,Utah,128.0704197,19.87439205,36.45237566,4581.25,Utah,2022,702434,7947,86597,109,THE FAR WEST
49051,Wasatch,56.87093274,10.63835857,42.66369869,221.5,Utah,2022,36619,173,102206,128.6,THE FAR WEST
49053,Washington,112.0806296,15.43619853,51.07201704,2115.75,Utah,2022,197680,5641,63639,80.1,THE FAR WEST
49055,Wayne,64.27918476,12.1337188,44.0196191,52.5,Utah,2022,2645,72,57768,72.7,THE FAR WEST
49057,Weber,105.5680392,20.08835464,40.01111436,2195.25,Utah,2022,269561,1599,72348,91.1,THE FAR WEST
50001,Addison,42.93444504,9.073562109,70.22664047,110.25,Vermont,2022,37578,241,79756,110.1,YANKEEDOM
50003,Bennington,45.28949351,8.971040678,52.93298261,105.5,Vermont,2022,37392,241,65185,90,YANKEEDOM
50005,Caledonia,44.83130922,7.094042081,64.70483353,98.75,Vermont,2022,30579,297,59762,82.5,YANKEEDOM
50007,Chittenden,62.98184011,12.29340606,49.64255152,634.75,Vermont,2022,169301,92,84290,116.4,YANKEEDOM
50009,Essex,51.56360415,6.842197432,67.23570128,39,Vermont,2022,5994,61,50840,70.2,YANKEEDOM
50011,Franklin,35.75509178,6.045763588,61.70393807,166.25,Vermont,2022,50731,287,69583,96.1,YANKEEDOM
50013,Grand Isle,38.82439201,7.589539236,53.37048611,30.5,Vermont,2022,7489,98,80693,111.4,YANKEEDOM
50015,Lamoille,54.21260669,7.971033627,54.44600997,117.75,Vermont,2022,26090,-18,64083,88.5,YANKEEDOM
50017,Orange,43.88614864,7.721119822,62.03350621,74,Vermont,2022,29846,300,71487,98.7,YANKEEDOM
50019,Orleans,37.72400987,8.98080014,58.70234227,120.5,Vermont,2022,27666,221,54346,75,YANKEEDOM
50021,Rutland,49.72313033,9.525601161,55.77210643,150,Vermont,2022,60366,23,59916,82.7,YANKEEDOM
50023,Washington,48.80763528,8.324133225,51.7051038,232.5,Vermont,2022,60048,259,75692,104.5,YANKEEDOM
50025,Windham,33.85911932,6.470112079,57.91813652,262,Vermont,2022,45842,-23,64381,88.9,YANKEEDOM
50027,Windsor,46.21435482,5.937843375,53.19447923,125.75,Vermont,2022,58142,74,65086,89.9,YANKEEDOM
51001,Accomack,71.62080322,10.05007843,48.73461002,268.25,Virginia,2022,33191,44,50949,63,TIDEWATER
51003,Albemarle,41.60238947,9.528922286,51.15811386,713.75,Virginia,2022,114534,939,91849,113.5,TIDEWATER
51005,Alleghany,42.90688771,10.00397303,45.57857363,137.25,Virginia,2022,14835,-31,49197,60.8,GREATER APPALACHIA
51007,Amelia,43.089197,8.711283237,53.0806836,100.25,Virginia,2022,13455,169,62884,77.7,TIDEWATER
51009,Amherst,36.12968346,7.629815315,51.06500969,263.75,Virginia,2022,31589,289,57294,70.8,GREATER APPALACHIA
51011,Appomattox,35.55320442,7.366500913,73.32846505,122,Virginia,2022,16748,318,58860,72.7,GREATER APPALACHIA
51013,Arlington,272.1315512,26.48990928,31.55214679,2077,Virginia,2022,234000,-1067,124474,153.8,TIDEWATER
51015,Augusta,51.90901646,10.48910966,46.84121072,562.25,Virginia,2022,78064,662,69243,85.6,GREATER APPALACHIA
51017,Bath,36.45115104,8.395920139,147.9559028,10.75,Virginia,2022,4049,7,56200,69.4,GREATER APPALACHIA
51019,Bedford,38.62140305,8.225344965,52.99537725,1011.5,Virginia,2022,80848,938,66026,81.6,GREATER APPALACHIA
51021,Bland,21.68386012,3.543649287,73.6961683,264,Virginia,2022,6148,29,50492,62.4,GREATER APPALACHIA
51023,Botetourt,67.26358615,11.59112014,45.50152368,206.5,Virginia,2022,34135,334,74081,91.5,GREATER APPALACHIA
51025,Brunswick,23.49244248,5.620212892,52.57740027,265.5,Virginia,2022,15921,35,47401,58.6,TIDEWATER
51027,Buchanan,50.5633,5.3189475,116.09,18.75,Virginia,2022,19352,-271,38087,47.1,GREATER APPALACHIA
51029,Buckingham,33.36174977,8.943748139,50.36783511,79.25,Virginia,2022,16982,132,54263,67.1,TIDEWATER
51031,Campbell,47.20578645,9.909748838,49.80064569,684.75,Virginia,2022,55141,130,53059,65.6,GREATER APPALACHIA
51033,Caroline,44.88749859,10.31509646,48.46176646,377,Virginia,2022,31957,538,73390,90.7,TIDEWATER
51035,Carroll,46.50821517,10.46814641,62.21914232,309.75,Virginia,2022,29147,335,45956,56.8,GREATER APPALACHIA
51036,Charles City,34.85396098,4.207972876,40.9780782,65.5,Virginia,2022,6605,41,63299,78.2,TIDEWATER
51037,Charlotte,29.0106874,7.023743926,73.51163179,202.25,Virginia,2022,11475,6,48382,59.8,TIDEWATER
51041,Chesterfield,122.2611662,16.39076934,40.27662475,1766,Virginia,2022,378408,6393,86101,106.4,TIDEWATER
51043,Clarke,50.95328338,9.243921062,43.93386074,295.25,Virginia,2022,15266,413,91603,113.2,GREATER APPALACHIA
51045,Craig,81.42154924,11.66071294,58.57483238,32.75,Virginia,2022,4847,-1,57299,70.8,GREATER APPALACHIA
51047,Culpeper,35.92761823,11.22639315,51.305794,512.25,Virginia,2022,54381,410,82220,101.6,TIDEWATER
51049,Cumberland,33.65260472,8.519985906,55.69323671,52,Virginia,2022,9746,98,52200,64.5,TIDEWATER
51051,Dickenson,36.42099378,6.837686858,109.5221998,76.75,Virginia,2022,13725,2,39722,49.1,GREATER APPALACHIA
51053,Dinwiddie,53.32139428,7.790252695,42.67360524,223.75,Virginia,2022,28161,289,66397,82,TIDEWATER
51057,Essex,67.18028492,12.86485127,46.35677886,68.5,Virginia,2022,10630,126,59012,72.9,TIDEWATER
51059,Fairfax,183.3336666,22.11742642,31.84337782,6559.75,Virginia,2022,1138331,-10040,133845,165.4,TIDEWATER
51061,Fauquier,50.08803354,8.065531271,45.70507321,881.5,Virginia,2022,74664,604,106714,131.9,GREATER APPALACHIA
51063,Floyd,39.373049,9.478066473,62.289661,63.25,Virginia,2022,15619,209,54765,67.7,GREATER APPALACHIA
51065,Fluvanna,47.12547677,13.23209466,51.73542592,266.25,Virginia,2022,28159,363,77226,95.4,TIDEWATER
51067,Franklin,70.22862966,12.20145366,50.85163146,762.75,Virginia,2022,55074,345,60062,74.2,GREATER APPALACHIA
51069,Frederick,44.71177611,11.42199318,48.41689616,1076.75,Virginia,2022,95051,1009,85262,105.4,GREATER APPALACHIA
51071,Giles,30.25158205,8.436591578,58.89439045,85.75,Virginia,2022,16453,22,55018,68,GREATER APPALACHIA
51073,Gloucester,91.32967648,11.68124748,41.33085191,345.25,Virginia,2022,39493,507,75630,93.5,TIDEWATER
51075,Goochland,63.88356241,10.00278767,46.03015842,275.5,Virginia,2022,26109,694,104379,129,TIDEWATER
51077,Grayson,26.64789053,5.392824272,87.30625319,190,Virginia,2022,15343,166,42553,52.6,GREATER APPALACHIA
51079,Greene,36.29671525,7.338013078,49.24231135,169.25,Virginia,2022,21107,25,76941,95.1,TIDEWATER
51081,Greensville,41.91797661,13.96555576,46.5445708,64.25,Virginia,2022,11226,-132,49323,60.9,TIDEWATER
51083,Halifax,36.14218926,7.398213496,60.93386528,264,Virginia,2022,33644,155,46244,57.1,TIDEWATER
51085,Hanover,96.2348122,14.54029782,39.87608609,906,Virginia,2022,112938,1353,95195,117.6,TIDEWATER
51087,Henrico,194.229307,22.73555009,34.81952599,1933,Virginia,2022,333962,130,78888,97.5,TIDEWATER
51089,Henry,36.396304,8.669043073,54.62627429,305,Virginia,2022,49906,185,45784,56.6,GREATER APPALACHIA
51091,Highland,38.04245556,9.323611111,37.34444444,7.666666667,Virginia,2022,2301,71,48972,60.5,GREATER APPALACHIA
51093,Isle of Wight,88.46193997,12.69504195,49.38937211,636.25,Virginia,2022,40151,823,86286,106.6,TIDEWATER
51095,James City,124.6605314,16.00718216,39.44393508,705,Virginia,2022,81199,1464,92270,114,TIDEWATER
51097,King and Queen,69.89972447,11.63264756,39.38668774,82,Virginia,2022,6718,103,59730,73.8,TIDEWATER
51099,King George,70.05426696,11.35424182,40.12084866,246,Virginia,2022,27856,259,98668,121.9,TIDEWATER
51101,King William,73.91433244,12.58184933,37.07758987,253.5,Virginia,2022,18492,265,79378,98.1,TIDEWATER
51103,Lancaster,35.71534085,6.793421805,36.77717647,90.5,Virginia,2022,10750,48,58578,72.4,TIDEWATER
51105,Lee,69.14943048,9.401384808,58.03286318,55.25,Virginia,2022,21982,104,38529,47.6,GREATER APPALACHIA
51107,Loudoun,178.1091141,16.8470972,37.23640514,3612.5,Virginia,2022,432085,811,153716,189.9,GREATER APPALACHIA
51109,Louisa,36.24745293,5.951922511,51.56170927,812.25,Virginia,2022,40116,1042,68838,85.1,TIDEWATER
51111,Lunenburg,28.58626157,6.11947813,55.71385579,102.25,Virginia,2022,12031,92,44852,55.4,TIDEWATER
51113,Madison,36.02700055,8.236185904,54.03238016,254.5,Virginia,2022,14000,86,67527,83.4,TIDEWATER
51115,Mathews,74.48434566,10.40648299,43.85033525,98,Virginia,2022,8490,34,69978,86.5,TIDEWATER
51117,Mecklenburg,30.73818903,6.40502185,65.88539518,393.75,Virginia,2022,30508,462,48013,59.3,TIDEWATER
51119,Middlesex,50.58601939,7.576259839,46.22101962,76,Virginia,2022,10943,278,62710,77.5,TIDEWATER
51121,Montgomery,90.4086925,14.86125214,47.59525474,1116.25,Virginia,2022,98915,174,57752,71.4,GREATER APPALACHIA
51125,Nelson,29.02662287,6.329352826,46.37332629,159.75,Virginia,2022,14652,-45,61224,75.7,TIDEWATER
51127,New Kent,77.79406525,10.83210231,44.85630901,230.25,Virginia,2022,24986,937,102920,127.2,TIDEWATER
51131,Northampton,68.69605873,12.35623661,44.73118707,94.5,Virginia,2022,11900,3,51059,63.1,TIDEWATER
51133,Northumberland,28.41620145,4.756897708,52.37661854,107.5,Virginia,2022,12302,369,63255,78.2,TIDEWATER
51135,Nottoway,62.68715961,11.14197788,48.04878669,125.75,Virginia,2022,15559,70,46442,57.4,TIDEWATER
51137,Orange,75.89656528,12.83928916,43.09534864,231.75,Virginia,2022,37991,853,94547,116.8,TIDEWATER
51139,Page,39.43176626,12.55655502,53.80114334,198.25,Virginia,2022,23750,100,53449,66,GREATER APPALACHIA
51141,Patrick,19.97225519,5.362453815,58.36707478,302.75,Virginia,2022,17643,165,46963,58,GREATER APPALACHIA
51143,Pittsylvania,40.08688505,9.352567433,51.83677115,490.25,Virginia,2022,59952,286,52006,64.3,GREATER APPALACHIA
51145,Powhatan,85.26380027,12.15529224,46.98496698,144.5,Virginia,2022,31489,364,99854,123.4,TIDEWATER
51147,Prince Edward,47.71691342,11.04056843,52.58993755,189.75,Virginia,2022,21927,24,51239,63.3,TIDEWATER
51149,Prince George,109.6065729,14.14202488,47.44261018,226.75,Virginia,2022,43134,79,79710,98.5,TIDEWATER
51153,Prince William,152.1628412,19.65873144,32.99647079,2023.75,Virginia,2022,486943,-1941,116354,143.8,TIDEWATER
51155,Pulaski,54.30276023,12.64833528,47.65955143,341,Virginia,2022,33706,163,53111,65.6,GREATER APPALACHIA
51157,Rappahannock,29.45117562,7.552092113,52.94948524,49.5,Virginia,2022,7502,93,80098,99,TIDEWATER
51159,Richmond,37.94855108,7.137453739,48.24989758,53.25,Virginia,2022,9080,80,53959,66.7,TIDEWATER
51161,Roanoke,83.37908988,14.11980755,44.75600917,837.5,Virginia,2022,96914,711,73438,90.7,GREATER APPALACHIA
51163,Rockbridge,50.26017725,11.94883684,51.08194537,199.5,Virginia,2022,22593,185,59252,73.2,GREATER APPALACHIA
51165,Rockingham,46.49859413,10.56245063,52.10432047,743.5,Virginia,2022,85397,1037,72392,89.5,GREATER APPALACHIA
51167,Russell,57.67890882,9.270924076,72.8220267,211,Virginia,2022,25448,81,45254,55.9,GREATER APPALACHIA
51169,Scott,77.3819992,16.08375482,58.56449036,119.5,Virginia,2022,21476,229,42894,53,GREATER APPALACHIA
51171,Shenandoah,52.5446136,12.20871996,49.12767456,481.5,Virginia,2022,44968,282,65308,80.7,GREATER APPALACHIA
51173,Smyth,67.06425419,11.48481113,56.85059,147.25,Virginia,2022,29449,145,42303,52.3,GREATER APPALACHIA
51175,Southampton,101.2923266,18.59854696,41.0838922,128.75,Virginia,2022,17932,38,57965,71.6,TIDEWATER
51177,Spotsylvania,49.57352357,11.43851332,48.20376803,1129,Virginia,2022,146688,2373,100162,123.8,TIDEWATER
51179,Stafford,114.3664894,14.27594645,39.33522578,811,Virginia,2022,163380,984,116569,144,TIDEWATER
51181,Surry,138.4858414,17.08040614,48.83043272,126.5,Virginia,2022,6527,30,61358,75.8,TIDEWATER
51183,Sussex,73.10708719,11.41467146,51.7366448,53.75,Virginia,2022,10680,-76,54282,67.1,TIDEWATER
51185,Tazewell,36.12123436,6.012937104,68.64389219,180.75,Virginia,2022,39821,176,40728,50.3,GREATER APPALACHIA
51187,Warren,61.06403206,10.98649738,54.6565701,226.5,Virginia,2022,41440,488,73546,90.9,GREATER APPALACHIA
51191,Washington,84.95553637,14.8062866,60.61102955,338.75,Virginia,2022,53958,547,54223,67,GREATER APPALACHIA
51193,Westmoreland,47.15763144,8.81459001,44.34889805,142.25,Virginia,2022,18712,92,59959,74.1,TIDEWATER
51195,Wise,56.55282863,9.222403737,59.93253771,150.75,Virginia,2022,35421,8,41994,51.9,GREATER APPALACHIA
51197,Wythe,48.66586187,10.66095541,62.67028555,360.5,Virginia,2022,28111,152,51206,63.3,GREATER APPALACHIA
51199,York,128.3525281,19.0142511,37.99419358,663,Virginia,2022,71341,106,97500,120.5,TIDEWATER
51510,Alexandria city,271.0220413,29.66594995,29.73930607,955.5,Virginia,2022,155525,-1195,100877,124.7,TIDEWATER
51520,Bristol city,77.02569304,14.13037225,67.37014547,206.25,Virginia,2022,16975,21,41272,51,GREATER APPALACHIA
51530,Buena Vista city,40.48375605,12.00810626,50.74912148,27.5,Virginia,2022,6591,-10,47144,58.3,GREATER APPALACHIA
51540,Charlottesville city,50.7923396,11.01855921,48.39180969,251.75,Virginia,2022,45373,-636,61255,75.7,TIDEWATER
51550,Chesapeake city,199.9133946,23.84106639,36.61685979,1904,Virginia,2022,252488,264,87057,107.6,TIDEWATER
51570,Colonial Heights city,126.3724111,16.15123965,35.84304546,142.5,Virginia,2022,18294,108,59455,73.5,TIDEWATER
51580,Covington city,50.41036767,8.020388352,47.62509822,52.5,Virginia,2022,5679,-34,43075,53.2,GREATER APPALACHIA
51590,Danville city,55.66219619,18.53876909,47.72554801,262.25,Virginia,2022,42229,196,37652,46.5,GREATER APPALACHIA
51595,Emporia city,44.05659351,15.91828329,53.89915865,34,Virginia,2022,5481,-78,41610,51.4,TIDEWATER
51600,Fairfax city,164.1523386,23.49419706,35.98378939,229.75,Virginia,2022,24835,74,107334,132.6,TIDEWATER
51610,Falls Church city,227.1994429,26.73043366,27.08019604,129.25,Virginia,2022,14586,-36,142430,176,TIDEWATER
51620,Franklin city,138.4810894,20.0622578,41.75750313,58.5,Virginia,2022,8247,143,46460,57.4,TIDEWATER
51630,Fredericksburg city,102.2592022,18.20052161,48.38433678,449.5,Virginia,2022,28757,162,77437,95.7,TIDEWATER
51640,Galax city,34.53435187,10.47267799,70.66840253,80.75,Virginia,2022,6730,105,42023,51.9,GREATER APPALACHIA
51650,Hampton city,177.5846557,21.66309545,37.11338101,800,Virginia,2022,138037,166,57662,71.3,TIDEWATER
51660,Harrisonburg city,96.30088576,16.25577786,44.5686887,395.5,Virginia,2022,51158,-684,50250,62.1,GREATER APPALACHIA
51670,Hopewell city,96.0967514,15.1990886,51.2473876,81.5,Virginia,2022,22962,-144,47263,58.4,TIDEWATER
51678,Lexington city,53.93330428,15.93082329,46.56200372,21.5,Virginia,2022,7457,13,53400,66,GREATER APPALACHIA
51680,Lynchburg city,82.89040617,17.47436046,41.98293444,656.75,Virginia,2022,79287,-28,52127,64.4,GREATER APPALACHIA
51683,Manassas city,155.2727444,19.96620243,31.49404651,226.75,Virginia,2022,42642,-551,100530,124.2,TIDEWATER
51685,Manassas Park city,153.8681728,20.77883799,34.61074866,75.75,Virginia,2022,16703,-391,87255,107.8,TIDEWATER
51690,Martinsville city,41.14429582,11.1840364,53.7415717,88.5,Virginia,2022,13725,226,38571,47.7,GREATER APPALACHIA
51700,Newport News city,198.9710071,23.78530088,34.507245,1358.75,Virginia,2022,184306,-1152,58303,72,TIDEWATER
51710,Norfolk city,264.686631,28.26068473,37.268516,1788,Virginia,2022,232995,-2892,56951,70.4,TIDEWATER
51720,Norton city,57.00396907,6.000119463,52.57253829,27.75,Virginia,2022,3609,16,38316,47.3,GREATER APPALACHIA
51730,Petersburg city,131.3902708,17.32355855,42.16377233,69,Virginia,2022,33394,-6,40682,50.3,TIDEWATER
51735,Poquoson city,165.3089872,18.08076419,33.14654583,40.75,Virginia,2022,12582,8,105525,130.4,TIDEWATER
51740,Portsmouth city,160.2044929,23.63920131,40.20030151,613.5,Virginia,2022,97029,-596,53618,66.3,TIDEWATER
51750,Radford city,59.47517568,13.66173711,42.37678457,121.25,Virginia,2022,16738,168,48898,60.4,GREATER APPALACHIA
51760,Richmond city,465.2018793,38.57296286,31.10724231,1510.5,Virginia,2022,229395,892,52011,64.3,TIDEWATER
51770,Roanoke city,81.04443448,14.32199648,49.25589278,942.5,Virginia,2022,97847,-714,47545,58.8,GREATER APPALACHIA
51775,Salem city,75.283084,15.88772138,48.36435867,224.25,Virginia,2022,25523,342,60740,75.1,GREATER APPALACHIA
51790,Staunton city,66.16788902,10.34183728,44.05197491,153.75,Virginia,2022,25904,315,54508,67.4,GREATER APPALACHIA
51800,Suffolk city,121.1691316,17.35306359,40.43411259,727.25,Virginia,2022,98537,1977,78090,96.5,TIDEWATER
51810,Virginia Beach city,265.527077,27.57396308,35.7792161,3113.75,Virginia,2022,455618,-4754,81364,100.5,TIDEWATER
51820,Waynesboro city,33.70731181,9.213323828,46.06388316,187.5,Virginia,2022,22808,154,54106,66.9,GREATER APPALACHIA
51830,Williamsburg city,115.0697719,16.66743034,40.40147649,252.25,Virginia,2022,15909,266,61750,76.3,TIDEWATER
51840,Winchester city,84.28885989,12.68136256,43.75907162,266.25,Virginia,2022,27936,-181,55908,69.1,GREATER APPALACHIA
53001,Adams,54.99298572,12.4237664,49.87867423,177,Washington,2022,20961,121,57405,68.2,THE FAR WEST
53003,Asotin,65.91261769,9.285202352,52.55232827,238,Washington,2022,22508,136,56438,67.1,THE FAR WEST
53005,Benton,95.98614017,14.83781168,63.02178585,2230.5,Washington,2022,212791,1692,77339,91.9,THE FAR WEST
53007,Chelan,67.96625491,12.42632597,56.96672644,691,Washington,2022,79926,223,64700,76.9,THE FAR WEST
53009,Clallam,70.83115336,12.41889944,51.46980475,635.5,Washington,2022,77805,51,62623,74.4,THE LEFT COAST
53011,Clark,148.2079904,14.64186138,42.51554876,3873.5,Washington,2022,516779,3479,83790,99.6,THE LEFT COAST
53013,Columbia,25.7006737,8.424949177,56.70784314,24.5,Washington,2022,4026,49,59650,70.9,THE FAR WEST
53015,Cowlitz,74.80606743,8.754874484,49.97020013,912,Washington,2022,111956,664,70104,83.3,THE LEFT COAST
53017,Douglas,86.45945326,15.82417037,51.50804966,309.5,Washington,2022,44192,267,64932,77.2,THE FAR WEST
53019,Ferry,41.11554315,10.56570918,79.91179734,57.25,Washington,2022,7448,230,50565,60.1,THE FAR WEST
53021,Franklin,80.3231015,11.7007959,49.91401874,517.25,Washington,2022,98678,-358,79532,94.5,THE FAR WEST
53023,Garfield,32.22964697,5.869409537,55.33224863,18.75,Washington,2022,2363,20,61268,72.8,THE FAR WEST
53025,Grant,78.28851697,13.91135317,54.98642305,607,Washington,2022,101311,442,61815,73.5,THE FAR WEST
53027,Grays Harbor,55.11047372,9.255209629,43.88587886,462.75,Washington,2022,77038,682,55018,65.4,THE LEFT COAST
53029,Island,61.61938546,12.47934687,47.1545729,766,Washington,2022,86625,-738,76729,91.2,THE LEFT COAST
53031,Jefferson,71.38099564,12.01485603,47.68661382,509.5,Washington,2022,33589,329,61548,73.1,THE LEFT COAST
53033,King,255.5051929,28.28023083,33.21051444,35849.5,Washington,2022,2266789,7311,110351,131.1,THE LEFT COAST
53035,Kitsap,142.650783,14.50413969,40.60351766,2112.75,Washington,2022,277673,1077,86826,103.2,THE LEFT COAST
53037,Kittitas,70.61768038,11.24650094,56.85624137,591.25,Washington,2022,45189,495,62721,74.5,THE FAR WEST
53039,Klickitat,39.09161729,9.299390217,69.57145704,232.5,Washington,2022,23271,165,61542,73.1,THE FAR WEST
53041,Lewis,56.21158393,10.60771174,45.20894496,1489,Washington,2022,85370,1031,63828,75.8,THE LEFT COAST
53043,Lincoln,59.97253023,16.04008689,51.11317205,120,Washington,2022,11601,357,64692,76.9,THE FAR WEST
53045,Mason,49.4278495,7.999096129,62.80821121,578,Washington,2022,68166,1127,73696,87.6,THE LEFT COAST
53047,Okanogan,47.92819558,10.74393885,60.57195188,265.25,Washington,2022,43127,514,55233,65.6,THE FAR WEST
53049,Pacific,45.19196715,9.311804008,43.41458244,373.75,Washington,2022,24113,353,58715,69.8,THE LEFT COAST
53051,Pend Oreille,53.71433621,9.978498622,55.52351589,115.5,Washington,2022,14179,358,55060,65.4,THE FAR WEST
53053,Pierce,170.9348365,18.65142528,35.21756122,7530.75,Washington,2022,927380,-2071,85492,101.6,THE LEFT COAST
53055,San Juan,90.79247785,17.35144299,58.55755514,335.5,Washington,2022,18662,105,71678,85.2,THE LEFT COAST
53057,Skagit,57.77374155,11.98717056,50.6265682,1195,Washington,2022,131179,485,72831,86.5,THE LEFT COAST
53059,Skamania,34.26180747,4.662879017,67.21551078,159.5,Washington,2022,12460,256,75158,89.3,THE LEFT COAST
53061,Snohomish,167.2240535,17.80034401,36.78816223,8278,Washington,2022,840079,1678,99650,118.4,THE LEFT COAST
53063,Spokane,150.4752929,16.63892376,45.32682772,4670.5,Washington,2022,549690,4375,65571,77.9,THE FAR WEST
53065,Stevens,43.1544165,6.448039004,74.9139123,724.25,Washington,2022,48229,831,60180,71.5,THE FAR WEST
53067,Thurston,69.09091429,11.74569488,39.6776139,1937.25,Washington,2022,298758,683,81544,96.9,THE LEFT COAST
53069,Wahkiakum,57.03591626,7.968289775,42.48940374,28.75,Washington,2022,4688,138,64777,77,THE LEFT COAST
53071,Walla Walla,69.35922987,11.90169451,53.53336685,356,Washington,2022,61890,-138,63631,75.6,THE FAR WEST
53073,Whatcom,69.19232464,13.52565472,48.06893311,1580.25,Washington,2022,230677,3865,71739,85.2,THE LEFT COAST
53075,Whitman,97.0735356,15.88253658,54.0565514,263.75,Washington,2022,47619,4059,53140,63.1,THE FAR WEST
53077,Yakima,78.63719546,12.68604158,56.71203204,1365.5,Washington,2022,257001,-411,60058,71.4,THE FAR WEST
54001,Barbour,26.82080156,6.30582273,99.4904224,157.25,West Virginia,2022,15414,105,43545,85.2,GREATER APPALACHIA
54003,Berkeley,50.32499592,10.03353048,45.45041022,1070,West Virginia,2022,129490,3208,70893,138.7,GREATER APPALACHIA
54005,Boone,57.15477481,7.678731074,59.77732207,81.75,West Virginia,2022,20968,-225,41227,80.6,GREATER APPALACHIA
54007,Braxton,74.05786991,14.02276053,74.75051522,119.25,West Virginia,2022,12185,-2,41587,81.3,GREATER APPALACHIA
54009,Brooke,114.6783449,11.41695106,39.88896013,116.75,West Virginia,2022,21733,-104,52217,102.1,THE MIDLANDS
54011,Cabell,72.83064411,16.85987658,58.65076532,721.5,West Virginia,2022,92730,-125,46923,91.8,GREATER APPALACHIA
54013,Calhoun,50.39154609,4.285614336,81.45519436,19.5,West Virginia,2022,6068,-32,38835,76,GREATER APPALACHIA
54015,Clay,28.38322597,4.671321981,67.51999369,53.75,West Virginia,2022,7814,-1,38261,74.8,GREATER APPALACHIA
54017,Doddridge,78.07114355,14.14254437,59.23191103,60.25,West Virginia,2022,7698,13,48473,94.8,GREATER APPALACHIA
54019,Fayette,27.33612633,5.50986743,63.29563752,1042.25,West Virginia,2022,39487,-202,40478,79.2,GREATER APPALACHIA
54021,Gilmer,76.53425118,15.42950986,54.05084961,55.5,West Virginia,2022,7325,-8,40450,79.1,GREATER APPALACHIA
54023,Grant,24.04908791,4.415955004,84.83247026,38,West Virginia,2022,10968,48,47357,92.6,GREATER APPALACHIA
54025,Greenbrier,46.75239584,9.051761933,76.81232651,292.5,West Virginia,2022,32435,61,41958,82.1,GREATER APPALACHIA
54027,Hampshire,35.67728163,7.529906303,62.15445748,476.75,West Virginia,2022,23468,215,52186,102.1,GREATER APPALACHIA
54029,Hancock,100.4106936,11.46677817,35.69859836,146.75,West Virginia,2022,28172,-29,52301,102.3,THE MIDLANDS
54031,Hardy,21.20428621,6.356862867,73.64078933,118,West Virginia,2022,14192,118,51591,100.9,GREATER APPALACHIA
54033,Harrison,43.56778546,15.75838093,62.91476969,755.5,West Virginia,2022,64915,-186,52026,101.8,GREATER APPALACHIA
54035,Jackson,63.64867128,8.868329159,70.26057959,410,West Virginia,2022,27716,114,58606,114.6,GREATER APPALACHIA
54037,Jefferson,68.26619308,11.61274371,42.46134523,518,West Virginia,2022,58979,555,85277,166.8,GREATER APPALACHIA
54039,Kanawha,75.09964037,14.92843245,57.05395842,1365.75,West Virginia,2022,175515,-713,55069,107.7,GREATER APPALACHIA
54041,Lewis,50.63384096,13.6707965,60.9554169,199.25,West Virginia,2022,16767,16,47275,92.5,GREATER APPALACHIA
54043,Lincoln,64.04643347,7.05055291,57.66119543,48.5,West Virginia,2022,19901,-118,41452,81.1,GREATER APPALACHIA
54045,Logan,64.00323091,10.27886862,67.83245297,43.25,West Virginia,2022,31316,-217,40394,79,GREATER APPALACHIA
54047,McDowell,49.28741324,11.65283566,98.29400599,9,West Virginia,2022,17850,-335,28720,56.2,GREATER APPALACHIA
