geoid,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME,Less_than_a_high_school_diploma_2017_21,High_school_diploma_only_2017_21,Some_college_or_associate_degree_2017_21,Bachelor_degree_or_higher_2017_21,Percent_of_adults_with_less_than_a_high_school_diploma_2017_21,Percent_of_adults_with_a_high_school_diploma_only_2017_21,Percent_of_adults_completing_some_college_or_associate_degree_2017_21,Percent_of_adults_with_a_bachelor_degree_or_higher_2017_21
47081,Hickman,80.87979248,10.45949364,44.06257894,157.0,Tennessee,2023,25455.0,484.0,50345.0,84.3,GREATER APPALACHIA,3217.0,8221.0,4571.0,1801.0,18.0628860190904,46.15946097697923,25.66535654126895,10.11229646266143
47083,Houston,96.02235232,10.64734211,35.80867794,28.0,Tennessee,2023,8219.0,31.0,48788.0,81.7,GREATER APPALACHIA,915.0,2569.0,1577.0,769.0,15.69468267581475,44.06518010291595,27.04974271012007,13.19039451114923
47085,Humphreys,93.71262217,16.13881688,47.03636078,90.25,Tennessee,2023,19106.0,28.0,55298.0,92.6,GREATER APPALACHIA,1823.0,6359.0,3054.0,2106.0,13.66361864787888,47.6615200119922,22.8901214210763,15.78473991905262
47087,Jackson,39.81193214,6.417166369,64.25386905,9.5,Tennessee,2023,11989.0,313.0,43611.0,73.1,GREATER APPALACHIA,1625.0,3922.0,2024.0,1153.0,18.62677670793214,44.95644199908299,23.20036680421825,13.21641448876662
47089,Jefferson,138.318634,13.53277121,46.19338456,405.75,Tennessee,2023,56727.0,1446.0,50969.0,85.4,GREATER APPALACHIA,5288.0,14093.0,11970.0,7467.0,13.62254624143439,36.30532227317224,30.83621000566747,19.2359214797259
47091,Johnson,103.5290757,13.62717735,60.26029366,66.25,Tennessee,2023,18086.0,185.0,42230.0,70.7,GREATER APPALACHIA,2588.0,5478.0,3727.0,1858.0,18.95831807193612,40.12892828364222,27.30202915537323,13.61072448904842
47093,Knox,254.5712343,27.47475476,37.76836396,3615.0,Tennessee,2023,494574.0,8075.0,64817.0,108.6,GREATER APPALACHIA,25090.0,79944.0,90325.0,123649.0,7.86500652021266,25.06018657839302,28.31433694452803,38.76046995686628
47095,Lake,79.66331597,12.03188835,71.46223763,16.0,Tennessee,2023,6507.0,-13.0,29281.0,49.0,DEEP SOUTH,1432.0,2332.0,1051.0,628.0,26.30902076060996,42.8440198419989,19.30920448282197,11.53775491456917
47097,Lauderdale,115.4086092,16.63467705,45.41523662,41.25,Tennessee,2023,24793.0,-51.0,42280.0,70.8,DEEP SOUTH,3550.0,8098.0,4145.0,1606.0,20.40347146387723,46.54290476464165,23.82320823035807,9.230415541123053
47099,Lawrence,51.37169977,10.36643145,39.92517663,422.0,Tennessee,2023,45415.0,809.0,49794.0,83.4,GREATER APPALACHIA,4113.0,12944.0,7820.0,4706.0,13.90325524794646,43.75485920968124,26.43410066592299,15.90778487644931
47101,Lewis,126.3898248,15.5039653,38.18533112,36.0,Tennessee,2023,12957.0,182.0,50422.0,84.5,GREATER APPALACHIA,1437.0,3711.0,2636.0,857.0,16.63001967364888,42.94641823862978,30.50572850364541,9.917833584075918
47103,Lincoln,127.0715281,13.2826191,49.71262143,161.75,Tennessee,2023,36004.0,735.0,52018.0,87.1,GREATER APPALACHIA,3509.0,10509.0,5807.0,4716.0,14.29852084267145,42.82221588362333,23.66244244325822,19.21682083044701
47105,Loudon,143.0435513,13.45312347,42.59072924,495.0,Tennessee,2023,58181.0,1732.0,72378.0,121.2,GREATER APPALACHIA,5092.0,12733.0,11014.0,11345.0,12.67171013338642,31.68674099143938,27.40891897272547,28.23262990244874
47107,McMinn,91.14203179,13.4294616,44.62855528,302.75,Tennessee,2023,54719.0,1114.0,50480.0,84.6,GREATER APPALACHIA,5248.0,14294.0,11189.0,6708.0,14.01746841528887,38.17943855338017,29.88594780843506,17.91714522289591
47109,McNairy,76.21887376,11.57099102,47.32927849,137.5,Tennessee,2023,25988.0,318.0,45083.0,75.5,GREATER APPALACHIA,2719.0,8817.0,4617.0,2198.0,14.81663124625361,48.0464279875756,25.15939185875429,11.97754890741649
47111,Macon,54.77517774,10.10355061,44.74209236,69.5,Tennessee,2023,26229.0,577.0,49357.0,82.7,GREATER APPALACHIA,3354.0,8125.0,3645.0,1486.0,20.19265502709211,48.91631547260686,21.94461167971102,8.946417820590007
47113,Madison,145.5730599,21.28583387,42.02226901,531.0,Tennessee,2023,99245.0,799.0,53954.0,90.4,DEEP SOUTH,6926.0,21873.0,19242.0,17779.0,10.52263749620176,33.23154056517776,29.23427529626253,27.01154664235795
47115,Marion,122.1619768,14.16806425,47.50096257,126.0,Tennessee,2023,29094.0,321.0,51898.0,86.9,GREATER APPALACHIA,3797.0,8011.0,5827.0,2870.0,18.51743477200683,39.06851987320166,28.41745915630334,13.99658619848817
47117,Marshall,108.0030608,11.45706768,36.32477526,107.0,Tennessee,2023,35878.0,866.0,64710.0,108.4,GREATER APPALACHIA,2835.0,9239.0,7091.0,4110.0,12.18045112781955,39.69495166487648,30.46616541353384,17.65843179377014
47119,Maury,130.0794066,14.24744758,34.91996904,692.0,Tennessee,2023,108159.0,2897.0,68425.0,114.6,GREATER APPALACHIA,6113.0,22614.0,22531.0,17472.0,8.894223774188854,32.90266259275425,32.78190018914594,25.42121344391096
47121,Meigs,127.0171166,19.74012361,35.33098273,117.5,Tennessee,2023,13272.0,323.0,51337.0,86.0,GREATER APPALACHIA,1553.0,4092.0,2606.0,999.0,16.78918918918919,44.23783783783784,28.17297297297297,10.8
47123,Monroe,110.2452829,11.48404519,44.11334351,334.5,Tennessee,2023,47740.0,1312.0,50364.0,84.4,GREATER APPALACHIA,5049.0,13116.0,9760.0,5060.0,15.30695770804911,39.76352887676217,29.58920721540094,15.34030619978778
47125,Montgomery,151.8186412,17.88036006,37.27155424,840.25,Tennessee,2023,235201.0,5384.0,63593.0,106.5,GREATER APPALACHIA,8634.0,36120.0,49467.0,40123.0,6.426784969927946,26.88620258441017,36.82114571547669,29.8658667301852
47127,Moore,106.2348495,10.4185863,40.63790512,31.25,Tennessee,2023,6742.0,121.0,62609.0,104.9,GREATER APPALACHIA,625.0,1893.0,1111.0,1087.0,13.25275657336726,40.13994910941476,23.55810008481764,23.04919423240034
47129,Morgan,106.5169902,14.21952824,43.88760432,68.0,Tennessee,2023,21224.0,255.0,48122.0,80.6,GREATER APPALACHIA,2896.0,7040.0,3732.0,1721.0,18.81863668854377,45.746962115797,24.25108843979466,11.18331275586458
47131,Obion,123.8078168,20.42076298,48.81101689,78.5,Tennessee,2023,30394.0,115.0,50021.0,83.8,GREATER APPALACHIA,3677.0,9767.0,4873.0,3326.0,16.98932680312341,45.12775493231068,22.51536293489812,15.36755532966779
47133,Overton,113.8298878,15.53114425,55.62005988,50.75,Tennessee,2023,23044.0,336.0,45793.0,76.7,GREATER APPALACHIA,2945.0,7358.0,3455.0,2039.0,18.64278027473571,46.57846426536684,21.87124137494461,12.90751408495284
47135,Perry,79.49993705,10.56044728,46.15085184,40.0,Tennessee,2023,8685.0,244.0,43998.0,73.7,GREATER APPALACHIA,1289.0,2570.0,1393.0,523.0,22.32034632034632,44.5021645021645,24.12121212121212,9.056277056277057
47137,Pickett,41.41329044,5.657861397,78.38198529,9.75,Tennessee,2023,5107.0,77.0,44566.0,74.7,GREATER APPALACHIA,789.0,1434.0,972.0,602.0,20.7795628127469,37.76665788780617,25.59915722939162,15.85462207005531
47139,Polk,71.74981064,11.20677631,52.42257483,86.5,Tennessee,2023,17863.0,245.0,50863.0,85.2,GREATER APPALACHIA,2278.0,4616.0,4161.0,1824.0,17.68770867303362,35.8412920257784,32.30840903796879,14.16259026321919
47141,Putnam,100.6410544,19.72668507,41.58002864,507.75,Tennessee,2023,82382.0,1294.0,52138.0,87.3,GREATER APPALACHIA,5689.0,18122.0,13714.0,13616.0,11.12414696623062,35.43536497135371,26.81605756633621,26.62443049607947
47143,Rhea,93.27689142,11.82192344,45.6308805,186.5,Tennessee,2023,33730.0,662.0,50479.0,84.6,GREATER APPALACHIA,3761.0,8622.0,5959.0,3942.0,16.8775803266918,38.69143780290792,26.74115957637767,17.68982229402262
47145,Roane,93.44956124,11.35775126,52.0989225,480.0,Tennessee,2023,55082.0,1420.0,56355.0,94.4,GREATER APPALACHIA,3678.0,14264.0,13093.0,8372.0,9.333367168269596,36.19661481462684,33.22506153729033,21.24495647981323
47147,Robertson,135.5300868,18.20985804,35.83275559,349.25,Tennessee,2023,75470.0,1423.0,67539.0,113.1,GREATER APPALACHIA,6029.0,19514.0,14088.0,9994.0,12.14911838790932,39.32292191435769,28.38891687657431,20.13904282115869
47149,Rutherford,188.6924608,17.23543444,31.60537471,1629.0,Tennessee,2023,360619.0,7826.0,77942.0,130.6,GREATER APPALACHIA,16271.0,58332.0,66534.0,71197.0,7.662927274953611,27.47181327531154,31.33459549577552,33.53066395395933
47151,Scott,122.88691,15.57805476,38.29823668,114.25,Tennessee,2023,22035.0,231.0,40788.0,68.3,GREATER APPALACHIA,2989.0,6868.0,3570.0,1447.0,20.09546860293129,46.17453274169692,24.00161355385236,9.728385101519429
47153,Sequatchie,80.72389264,11.74546882,46.76975086,56.25,Tennessee,2023,16909.0,480.0,55099.0,92.3,GREATER APPALACHIA,2057.0,4568.0,3023.0,1828.0,17.92436388985709,39.80481003834089,26.34193098640641,15.92889508539561
47155,Sevier,147.0380054,13.93502039,50.89966247,2085.0,Tennessee,2023,98789.0,-210.0,51771.0,86.7,GREATER APPALACHIA,9440.0,24848.0,22771.0,13224.0,13.43141300172161,35.35421083334519,32.39901540913166,18.81536075580154
47157,Shelby,222.1191649,25.10392287,41.03295306,7291.25,Tennessee,2023,916371.0,-8428.0,54931.0,92.0,DEEP SOUTH,65515.0,168383.0,173530.0,203456.0,10.72462202316643,27.5638255380727,28.40637502373609,33.30517741502479
47159,Smith,84.30134403,15.81568219,63.8429497,76.25,Tennessee,2023,20489.0,355.0,56567.0,94.8,GREATER APPALACHIA,1771.0,5916.0,3742.0,2399.0,12.80734741105004,42.78275961816604,27.06103557998264,17.34885739080127
47161,Stewart,102.1761906,15.85081944,40.46870564,38.5,Tennessee,2023,14035.0,268.0,56764.0,95.1,GREATER APPALACHIA,1276.0,3944.0,2474.0,1953.0,13.22690992018244,40.88317611692754,25.64527832486784,20.24463563802218
47163,Sullivan,120.2022026,18.99844637,48.0370822,1042.75,Tennessee,2023,160820.0,2833.0,49489.0,82.9,GREATER APPALACHIA,13485.0,38514.0,33836.0,29670.0,11.67481927189299,33.34401108177135,29.29396995801048,25.68719968832518
47165,Sumner,170.0910326,18.50602023,32.79822978,871.5,Tennessee,2023,203858.0,3219.0,71268.0,119.4,GREATER APPALACHIA,12381.0,38700.0,42144.0,39648.0,9.317920119211578,29.12555598202795,31.7175046849247,29.83901921383577
47167,Tipton,84.59050091,12.31382818,47.71033675,138.75,Tennessee,2023,61656.0,736.0,62814.0,105.2,DEEP SOUTH,4574.0,14840.0,13850.0,7639.0,11.18255384690609,36.28095738698872,33.86059702222331,18.67589174388187
47169,Trousdale,89.24527161,17.22261171,30.1615611,53.75,Tennessee,2023,12111.0,487.0,49014.0,82.1,GREATER APPALACHIA,1131.0,3637.0,2435.0,757.0,14.20854271356784,45.69095477386934,30.59045226130653,9.510050251256281
47171,Unicoi,155.0996923,20.43658393,55.839816,54.0,Tennessee,2023,17674.0,238.0,44971.0,75.3,GREATER APPALACHIA,1856.0,4952.0,4493.0,2157.0,13.79105364838758,36.7959577946203,33.38534700549859,16.02764155149353
47173,Union,77.39208873,9.381001918,49.36098666,72.25,Tennessee,2023,20452.0,566.0,51102.0,85.6,GREATER APPALACHIA,2886.0,5861.0,3457.0,1639.0,20.8480820631366,42.33908834790147,24.97291049627971,11.83991909268222
47175,Van Buren,69.19209077,6.846842113,39.74345238,46.75,Tennessee,2023,6429.0,211.0,45565.0,76.3,GREATER APPALACHIA,856.0,2212.0,968.0,449.0,19.08584169453735,49.31995540691193,21.58305462653289,10.01114827201784
47177,Warren,84.40019799,16.37413194,38.9007463,171.5,Tennessee,2023,42026.0,603.0,48444.0,81.1,GREATER APPALACHIA,4697.0,12903.0,6386.0,3993.0,16.78759069301977,46.11673040494657,22.82426105293256,14.27141784910111
47179,Washington,129.0113003,18.14251709,45.12793118,842.5,Tennessee,2023,136172.0,3194.0,56071.0,93.9,GREATER APPALACHIA,8522.0,26311.0,26156.0,30137.0,9.351886399051862,28.87320852446064,28.70311436911529,33.07179070737221
47181,Wayne,100.8905852,14.41300719,57.89427934,70.25,Tennessee,2023,16308.0,88.0,47563.0,79.7,GREATER APPALACHIA,2172.0,5587.0,3233.0,1408.0,17.51612903225806,45.05645161290322,26.07258064516129,11.35483870967742
47183,Weakley,115.8796972,14.00454448,48.75908288,119.25,Tennessee,2023,33063.0,348.0,44799.0,75.0,DEEP SOUTH,2740.0,9364.0,4733.0,4549.0,12.81212007855606,43.78565416627701,22.13130085102404,21.27092490414289
47185,White,67.7521575,11.45584651,34.96904528,86.75,Tennessee,2023,28064.0,652.0,45239.0,75.8,GREATER APPALACHIA,3556.0,7772.0,5302.0,2576.0,18.51504738102676,40.46652087889201,27.60595647193585,13.41247526814537
47187,Williamson,187.3968142,17.97459728,33.21760632,1560.0,Tennessee,2023,260815.0,4030.0,123474.0,206.8,GREATER APPALACHIA,6688.0,20402.0,33176.0,98096.0,4.2232353721221,12.88314115760094,20.94947020118463,61.94415326909233
47189,Wilson,198.7565608,23.05909927,32.4240123,944.0,Tennessee,2023,158555.0,6192.0,82489.0,138.2,GREATER APPALACHIA,6965.0,28718.0,27967.0,35702.0,7.010427570657862,28.90530638537724,28.14940816490861,35.93485787905629
48001,Anderson,72.98187949,10.89424178,52.07882703,452.5,Texas,2023,58064.0,127.0,54515.0,81.4,DEEP SOUTH,7632.0,16454.0,13360.0,5095.0,17.94033990738346,38.67798124162572,31.40499753179286,11.97668131919795
48003,Andrews,96.53940513,15.15650027,52.89050072,85.5,Texas,2023,18334.0,-203.0,70005.0,104.5,GREATER APPALACHIA,2631.0,3441.0,2851.0,2069.0,23.93558951965066,31.30458515283843,25.93704512372635,18.82278020378457
48005,Angelina,73.28772636,14.75874626,43.88462976,659.75,Texas,2023,87101.0,518.0,50620.0,75.6,DEEP SOUTH,9177.0,17909.0,19353.0,10223.0,16.19603967385549,31.60672055345735,34.15516571952985,18.04207405315732
48007,Aransas,143.8274518,17.88366321,49.43766321,314.75,Texas,2023,24944.0,627.0,55435.0,82.8,EL NORTE,2070.0,6044.0,5678.0,4541.0,11.29111438389789,32.96787214312987,30.97147220858561,24.76954126438662
48009,Archer,108.0965928,19.73500086,36.57981593,146.5,Texas,2023,8835.0,175.0,69286.0,103.5,GREATER APPALACHIA,563.0,2295.0,1815.0,1353.0,9.342847660139396,38.08496515101228,30.11948224361102,22.45270494523731
48011,Armstrong,123.2970694,17.06494097,66.48611111,18.75,Texas,2023,1850.0,27.0,64401.0,96.2,GREATER APPALACHIA,103.0,356.0,498.0,348.0,7.892720306513409,27.27969348659004,38.16091954022988,26.66666666666667
48013,Atascosa,72.65344909,10.62972949,44.09858139,495.25,Texas,2023,50864.0,913.0,57905.0,86.5,EL NORTE,5997.0,12335.0,8089.0,4598.0,19.33331184112963,39.76594990167317,26.07756536316451,14.82317289403269
48015,Austin,232.3151177,21.71063186,32.59173291,427.75,Texas,2023,31097.0,651.0,68150.0,101.8,DEEP SOUTH,2634.0,6949.0,6096.0,4921.0,12.78640776699029,33.73300970873787,29.59223300970874,23.88834951456311
48017,Bailey,61.84834388,9.114503317,66.63721354,18.75,Texas,2023,6779.0,-55.0,47375.0,70.8,GREATER APPALACHIA,1217.0,1481.0,984.0,648.0,28.10623556581986,34.20323325635104,22.72517321016166,14.96535796766744
48019,Bandera,157.1993183,18.6869125,31.75683434,163.0,Texas,2023,22115.0,683.0,69051.0,103.1,GREATER APPALACHIA,1478.0,4574.0,5492.0,4378.0,9.282753422936816,28.7275467906042,34.49315412636603,27.49654566009295
48021,Bastrop,111.0594914,13.56707226,38.68090833,770.25,Texas,2023,106188.0,3541.0,72809.0,108.7,GREATER APPALACHIA,9731.0,19484.0,18605.0,14394.0,15.64117401228019,31.31770984022889,29.90484456874659,23.13627157874433
48023,Baylor,89.45574715,10.37857936,41.64823954,29.0,Texas,2023,3466.0,43.0,45408.0,67.8,GREATER APPALACHIA,398.0,934.0,661.0,488.0,16.04191858121725,37.64611043933898,26.64248286981056,19.66948810963321
48025,Bee,72.86964304,12.20245785,48.62099367,74.25,Texas,2023,30394.0,-408.0,45431.0,67.8,EL NORTE,4470.0,6908.0,7419.0,2529.0,20.96033011347651,32.39238488230329,34.78852105411235,11.85876395010785
48027,Bell,134.3563557,15.03699552,45.93562548,2195.75,Texas,2023,388386.0,4971.0,58878.0,87.9,GREATER APPALACHIA,19774.0,57657.0,85800.0,59008.0,8.897628229068705,25.94369125131053,38.60708516507004,26.55159535455073
48029,Bexar,215.2284083,21.3623136,29.17374717,12995.5,Texas,2023,2059530.0,20816.0,63014.0,94.1,EL NORTE,187071.0,311876.0,396349.0,383551.0,14.62809859193477,24.38728010465677,30.99268325296146,29.991938050447
48031,Blanco,109.432273,14.70840651,38.70552231,161.75,Texas,2023,12418.0,566.0,69247.0,103.4,GREATER APPALACHIA,855.0,2493.0,3099.0,2235.0,9.847961299239806,28.71458189357291,35.69454042847271,25.74291637871458
48033,Borden,33.41501113,10.23545549,44.15673077,20.75,Texas,2023,585.0,-34.0,69744.0,104.2,GREATER APPALACHIA,28.0,89.0,105.0,136.0,7.82122905027933,24.86033519553072,29.32960893854749,37.98882681564245
48035,Bosque,89.17232585,10.7516055,55.60372163,140.5,Texas,2023,18697.0,337.0,56041.0,83.7,GREATER APPALACHIA,1373.0,4347.0,4974.0,2408.0,10.47931613494123,33.17814074187147,37.96366966875286,18.37887345443444
48037,Bowie,101.9604421,14.26747175,47.77628355,500.25,Texas,2023,92035.0,-8.0,52934.0,79.1,DEEP SOUTH,6453.0,21271.0,20811.0,14441.0,10.24676067073171,33.77635924796748,33.04592225609756,22.93095782520325
48039,Brazoria,163.8120449,19.52035525,32.44469585,3258.75,Texas,2023,388181.0,7715.0,82165.0,122.7,DEEP SOUTH,26922.0,58256.0,80131.0,75268.0,11.19059594225549,24.21511615823624,33.3078390702353,31.28644882927296
48041,Brazos,112.2656143,16.41059772,37.88862793,1470.5,Texas,2023,242014.0,3132.0,50494.0,75.4,DEEP SOUTH,14098.0,26178.0,31926.0,52751.0,11.28264227349483,20.9502773042664,25.55040695301433,42.21667346922443
48043,Brewster,56.38714156,10.84267692,71.02162715,100.75,Texas,2023,9343.0,-88.0,51197.0,76.5,EL NORTE,860.0,1173.0,1830.0,3297.0,12.01117318435754,16.38268156424581,25.55865921787709,46.04748603351955
48045,Briscoe,35.17306927,6.198717058,47.55466524,14.25,Texas,2023,1431.0,44.0,49905.0,74.5,GREATER APPALACHIA,143.0,345.0,327.0,151.0,14.80331262939959,35.71428571428572,33.85093167701863,15.63146997929607
48047,Brooks,103.3166613,14.3682658,47.65789773,49.75,Texas,2023,6906.0,-73.0,33460.0,50.0,EL NORTE,1491.0,1257.0,1136.0,855.0,31.46233382570163,26.52458324541043,23.97130196243933,18.04178096644862
48049,Brown,32.61270906,11.44239582,57.91380218,839.25,Texas,2023,38373.0,483.0,48803.0,72.9,GREATER APPALACHIA,3460.0,9231.0,8664.0,5142.0,13.05808204702419,34.83790617805789,32.69804128769294,19.40597048722497
48051,Burleson,57.34664073,19.58405118,57.19332715,195.25,Texas,2023,18657.0,600.0,57469.0,85.8,DEEP SOUTH,2138.0,4229.0,3446.0,2619.0,17.1975546975547,34.01705276705277,27.71879021879022,21.06660231660232
48053,Burnet,56.98912183,10.74742305,38.85089574,713.25,Texas,2023,52502.0,1489.0,72510.0,108.3,GREATER APPALACHIA,3966.0,10565.0,10573.0,9677.0,11.40277737845375,30.37577987981944,30.39878094361864,27.82266179810816
48055,Caldwell,68.53358362,10.9670569,49.84803366,363.25,Texas,2023,47848.0,784.0,60063.0,89.7,GREATER APPALACHIA,5883.0,11351.0,7544.0,4726.0,19.93966919739696,38.47274945770065,25.56941431670282,16.01816702819957
48057,Calhoun,72.65705791,11.57068133,46.65074556,280.25,Texas,2023,19706.0,-56.0,70662.0,105.5,DEEP SOUTH,2317.0,4401.0,4539.0,2376.0,16.9955255629722,32.28196288417809,33.29421257243453,17.42829898041517
48059,Callahan,86.5862496,15.81554544,47.97506284,113.75,Texas,2023,14210.0,238.0,56708.0,84.7,GREATER APPALACHIA,1019.0,3317.0,3243.0,2189.0,10.43202293202293,33.95782145782146,33.2002457002457,22.40990990990991
48061,Cameron,115.6769258,15.74738523,41.35485959,3582.75,Texas,2023,425208.0,194.0,46436.0,69.3,EL NORTE,75925.0,64783.0,60759.0,47124.0,30.54213547554014,26.06007458033477,24.44135145681058,18.95643848731451
48063,Camp,79.25070093,13.41916016,55.49535554,91.0,Texas,2023,12716.0,160.0,51024.0,76.2,DEEP SOUTH,1033.0,2758.0,2533.0,1863.0,12.61756443141566,33.68755343837792,30.93929400268718,22.75558812751924
48065,Carson,126.6701293,16.79496956,49.82423314,67.75,Texas,2023,5784.0,120.0,66548.0,99.4,GREATER APPALACHIA,302.0,1302.0,1379.0,1054.0,7.480802576170424,32.25167203368839,34.15902898191727,26.10849640822393
48067,Cass,55.08426156,8.103396042,51.82439521,404.75,Texas,2023,28539.0,205.0,42896.0,64.1,DEEP SOUTH,2619.0,8624.0,5324.0,3473.0,13.0688622754491,43.03393213572854,26.56686626746507,17.33033932135729
48069,Castro,154.2169503,16.37906377,52.15404412,34.75,Texas,2023,7298.0,-87.0,62236.0,92.9,GREATER APPALACHIA,1078.0,1475.0,1013.0,996.0,23.62998684787374,32.33231039017975,22.20517316966243,21.83252959228409
48071,Chambers,182.7961325,19.13557367,34.58593373,578.25,Texas,2023,51288.0,2319.0,89767.0,134.1,DEEP SOUTH,3019.0,7403.0,11282.0,6828.0,10.5811019206505,25.94630590214496,39.54156736296088,23.93102481424366
48073,Cherokee,108.4122783,16.16871022,39.70025292,700.0,Texas,2023,51645.0,508.0,48664.0,72.7,DEEP SOUTH,6438.0,10009.0,10761.0,5734.0,19.54343998542894,30.38370469309696,32.66650476595228,17.40635055552183
48075,Childress,91.62181387,15.78825265,51.1510168,69.25,Texas,2023,6809.0,56.0,42758.0,63.9,GREATER APPALACHIA,856.0,1805.0,1391.0,943.0,17.13713713713714,36.13613613613614,27.84784784784785,18.87887887887888
48077,Clay,92.71422095,21.18524531,34.08092829,139.75,Texas,2023,10486.0,228.0,60973.0,91.1,GREATER APPALACHIA,596.0,2562.0,2586.0,1727.0,7.977513050461786,34.29259804577701,34.61384018203721,23.116048721724
48079,Cochran,58.38094841,13.41628413,57.36428571,7.75,Texas,2023,2526.0,34.0,42274.0,63.1,GREATER APPALACHIA,551.0,562.0,413.0,163.0,32.62285375962108,33.27412670219064,24.45233866193014,9.650680876258141
48081,Coke,77.38162148,23.25481552,42.24747693,84.0,Texas,2023,3333.0,51.0,46767.0,69.8,GREATER APPALACHIA,373.0,766.0,688.0,469.0,16.24564459930314,33.36236933797909,29.96515679442508,20.42682926829268
48083,Coleman,71.39842793,11.28070999,53.84533195,136.0,Texas,2023,7850.0,215.0,42253.0,63.1,GREATER APPALACHIA,825.0,1844.0,2028.0,1104.0,14.22168591622134,31.78762282365109,34.95948974314773,19.03120151697983
48085,Collin,275.2308651,30.8296172,29.11170963,14118.75,Texas,2023,1158696.0,37449.0,102119.0,152.5,GREATER APPALACHIA,41845.0,100786.0,176665.0,366408.0,6.102487370643892,14.69817880601542,25.76403229381774,53.43530152952294
48087,Collingsworth,36.39225893,4.681666667,69.24702381,9.5,Texas,2023,2568.0,-13.0,45734.0,68.3,GREATER APPALACHIA,478.0,434.0,523.0,444.0,25.43906333155934,23.09739222990953,27.83395423097392,23.62959020755721
48089,Colorado,152.5233038,17.71842909,36.95015562,307.75,Texas,2023,20754.0,233.0,62004.0,92.6,DEEP SOUTH,2179.0,4986.0,3884.0,2887.0,15.6357634902411,35.77784156142365,27.87026406429391,20.71613088404133
48091,Comal,137.1799512,16.63109651,33.02648838,1132.75,Texas,2023,184642.0,9317.0,93487.0,139.6,GREATER APPALACHIA,6759.0,26139.0,33122.0,43288.0,6.183444944560325,23.91316280601603,30.30153328210195,39.6018589673217
48093,Comanche,85.0708793,15.4460212,47.42826112,125.75,Texas,2023,13878.0,143.0,49076.0,73.3,GREATER APPALACHIA,1364.0,3042.0,3207.0,1823.0,14.45527766002543,32.23823654090716,33.98685883849089,19.31962696057652
48095,Concho,34.79465616,7.233252808,68.9134058,24.25,Texas,2023,3340.0,21.0,48563.0,72.5,GREATER APPALACHIA,618.0,944.0,619.0,321.0,24.70023980815348,37.72981614708233,24.74020783373301,12.82973621103118
48097,Cooke,96.03384126,20.24864226,35.78948292,341.75,Texas,2023,43050.0,597.0,58060.0,86.7,GREATER APPALACHIA,3391.0,8911.0,9534.0,6175.0,12.10595837349613,31.81250223126629,34.03662846738781,22.04491092784977
48099,Coryell,136.8574191,15.64481994,46.39024218,667.0,Texas,2023,85057.0,390.0,59718.0,89.2,GREATER APPALACHIA,5622.0,14959.0,22310.0,8960.0,10.84260669996721,28.84997396385798,43.02713544579661,17.2802838903782
48101,Cottle,115.1398333,16.56145833,59.70833333,2.75,Texas,2023,1307.0,-26.0,44590.0,66.6,GREATER APPALACHIA,148.0,286.0,380.0,199.0,14.61006910167818,28.2329713721619,37.51233958538993,19.64461994076999
48103,Crane,68.50236863,11.71688705,49.38373759,22.25,Texas,2023,4546.0,-106.0,63555.0,94.9,GREATER APPALACHIA,706.0,1079.0,688.0,411.0,24.47988904299584,37.4133148404993,23.85575589459085,14.25104022191401
48105,Crockett,48.18429717,13.11289344,61.71499425,70.25,Texas,2023,2943.0,-58.0,53159.0,79.4,GREATER APPALACHIA,453.0,850.0,565.0,360.0,20.33213644524237,38.15080789946141,25.35906642728905,16.15798922800718
48107,Crosby,111.1842679,18.17417098,57.52098214,18.5,Texas,2023,4998.0,-60.0,42728.0,63.8,GREATER APPALACHIA,788.0,1286.0,876.0,500.0,22.84057971014493,37.27536231884058,25.39130434782609,14.49275362318841
48109,Culberson,126.6159902,14.81776139,78.27764928,156.75,Texas,2023,2155.0,-21.0,48217.0,72.0,EL NORTE,554.0,597.0,113.0,263.0,36.28028814669286,39.09626719056975,7.400130975769483,17.22331368696791
48111,Dallam,94.6817196,18.89898994,60.72702922,82.0,Texas,2023,7241.0,-62.0,70895.0,105.9,THE MIDLANDS,1292.0,1361.0,1021.0,685.0,29.63982564808442,31.22275751319109,23.42280339527414,15.71461344345033
48113,Dallas,223.5927484,26.55720716,29.6561297,19494.0,Texas,2023,2600840.0,-2203.0,63549.0,94.9,GREATER APPALACHIA,323421.0,379095.0,422320.0,552919.0,19.27701005212322,22.5953729835405,25.17173246391756,32.95588450041871
48115,Dawson,78.35584129,15.88963331,39.22860222,50.75,Texas,2023,12130.0,-289.0,43627.0,65.2,GREATER APPALACHIA,2272.0,2576.0,1878.0,1067.0,29.15436930578725,33.05530604388554,24.09854998075196,13.69177466957526
48117,Deaf Smith,66.96583018,17.11978,59.46186512,95.75,Texas,2023,18377.0,-70.0,50967.0,76.1,GREATER APPALACHIA,2820.0,4419.0,2454.0,1253.0,25.76283573908277,40.37091174858396,22.41914854741458,11.44710396491869
48119,Delta,98.75995898,14.82280465,36.72138799,68.5,Texas,2023,5406.0,99.0,50329.0,75.2,GREATER APPALACHIA,451.0,1136.0,1182.0,796.0,12.6507713884993,31.86535764375877,33.15568022440393,22.32819074333801
