id,org_id,org_name,campus_id,name,aka,name_long,website,social_media,clli,rencode,npanxx,notes,net_count,ix_count,sales_email,sales_phone,tech_email,tech_phone,available_voltage_services,diverse_serving_substations,property,region_continent,status_dashboard,created,updated,status,address1,address2,city,country,state,zipcode,floor,suite,latitude,longitude
8736,26356,bigbyte.cc Corp,,bigbyte.cc,,,https://www.bigbyte.cc/,"[{'service': 'website', 'identifier': 'https://www.bigbyte.cc/'}]",,,,,5,1,sales@bigbyte.cc,+15052555422,admin@bigbyte.cc,+15052555422,[],,,North America,,2020-06-12T21:58:44Z,2021-01-13T16:27:55Z,ok,123 Central Avenue NW,,Albuquerque,US,NM,87102,,,35.084508,-106.648933
8744,866,"InterServer, Inc",,InterServer Teb2,,,https://www.interserver.net/about/datacenter/secaucus-datacenter-teb2.html,"[{'service': 'website', 'identifier': 'https://www.interserver.net/about/datacenter/secaucus-datacenter-teb2.html'}]",,,,,4,0,,,noc@interserver.net,,[],,,North America,,2020-06-14T20:24:36Z,2020-06-14T20:48:59Z,ok,110B Meadowlands Parkway,,Secaucus,US,NJ,07094,,,40.78606,-74.073757
8745,866,"InterServer, Inc",,InterServer Teb4,,,https://www.interserver.net/about/datacenter/secaucus-datacenter-teb4.html,"[{'service': 'website', 'identifier': 'https://www.interserver.net/about/datacenter/secaucus-datacenter-teb4.html'}]",,,,,0,0,,,noc@interserver.net,,[],,,North America,,2020-06-14T20:25:15Z,2020-06-14T20:49:45Z,ok,200 Meadowlands Pkwy,,Secaucus,US,NJ,07094,,,40.785251,-74.074991
8756,26439,"Oso Grande Technologies, Inc.",,Oso Grande Technologies,,,https://osogrande.com/,"[{'service': 'website', 'identifier': 'https://osogrande.com/'}]",,,505-242,,4,1,sales@osogrande.com,+15058167373,support@osogrande.com,+15058167373,[],,,North America,,2020-06-16T01:27:57Z,2023-05-10T17:01:09Z,ok,725 6th Street NW,,Albuquerque,US,NM,87102,,,35.09252,-106.653315
8780,26435,MINDSHIFT TECHNOLOGIES,,mindSHIFT Ashburn,,,https://www.mindshift.com/,"[{'service': 'website', 'identifier': 'https://www.mindshift.com/'}]",,,,,0,0,,,,,[],,,North America,,2020-06-18T17:29:29Z,2020-06-18T19:27:53Z,ok,21715 Filigree Ct,,Ashburn,US,VA,20147,,,39.016363,-77.459022
8781,26435,MINDSHIFT TECHNOLOGIES,,mindSHIT Commack,,,https://www.mindshift.com,"[{'service': 'website', 'identifier': 'https://www.mindshift.com'}]",,,,,0,0,,,,,[],,,North America,,2020-06-18T17:30:02Z,2020-06-18T19:27:53Z,ok,500 Commack Road,Suite 140,Commack,US,NY,11725,,,40.822677,-73.291647
8782,26435,MINDSHIFT TECHNOLOGIES,,mindSHIFT Minneapolis,,,https://www.mindshift.com,"[{'service': 'website', 'identifier': 'https://www.mindshift.com'}]",,,,,0,0,,,,,[],,,North America,,2020-06-18T17:33:04Z,2020-06-18T19:27:53Z,ok,511 11th Ave S,,Minneapolis,US,MN,55415,,,44.971408,-93.25458
8859,26618,SYNERGY BROADBAND,,Synergy Fiber,,,https://www.synergyfiber.com/,"[{'service': 'website', 'identifier': 'https://www.synergyfiber.com/'}]",,,,,0,0,,,mohammad.b@synergyfiber.com,+17342226060,[],,,North America,,2020-07-07T14:53:54Z,2020-07-07T15:15:07Z,ok,3131 S State St,Suit 306,Ann Arbor,US,MI,48108,,,42.241804,-83.737636
8861,7626,INAP Holding LLC,,INAP Phoenix,,,http://inap.com,"[{'service': 'website', 'identifier': 'http://inap.com'}]",,,,,3,1,,,,,[],,,North America,,2020-07-07T23:59:46Z,2022-10-26T20:22:21Z,ok,2500 Frye rd,,Phoenix,US,AZ,85048,,,33.298287,-112.053638
8863,18470,VPLS,,Evocative LAX14,,,http://www.evocative.com,"[{'service': 'website', 'identifier': 'http://www.evocative.com'}]",,,,,6,0,sales@evocative.com,+18883652656,support@evocative.com,+18883652656,[],,,North America,,2020-07-08T12:46:15Z,2022-10-26T21:24:06Z,ok,3690 Redondo Beach Ave,,Los Angeles,US,CA,90278,,,33.889248,-118.368733
8867,34,CoreSite,10.0,CoreSite - Santa Clara (SV8),,,http://www.coresite.com,"[{'service': 'website', 'identifier': 'http://www.coresite.com'}]",SNTCCA,,408-495,,3,2,info@coresite.com,+18667772673,info@coresite.com,+18667772673,[],,Owner,North America,,2020-07-09T01:49:37Z,2023-05-09T00:16:51Z,ok,3045 Stender Way,,Santa Clara,US,CA,95054,,,37.377388,-121.97175
8868,34,CoreSite,6.0,CoreSite - Chicago (CH2),,,http://www.coresite.com,"[{'service': 'website', 'identifier': 'http://www.coresite.com'}]",CHCGIL,,312-733,,10,2,info@coresite.com,+18667772673,info@coresite.com,+18667772673,[],,Owner,North America,,2020-07-09T01:50:31Z,2023-05-08T22:35:46Z,ok,1432 S. Clinton St,,Chicago,US,IL,60607,,,41.86255,-87.640966
8874,26642,"Southwest Cyberport, Inc.",,Southwest Cyberport Albuquerque,,,https://www.swcp.com,"[{'service': 'website', 'identifier': 'https://www.swcp.com'}]",,,,,0,0,,,,,[],,,North America,,2020-07-09T22:57:17Z,2020-07-09T23:17:14Z,ok,5021 Indian School NE,Suite 600,Albuquerque,US,NM,87110,,,35.102314,-106.589084
8929,8592,Digital Realty,,Digital Realty CHI (2299 Busse Road),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,fka: Dupont Fabros CH2,0,0,sales@digitalrealty.com,+18773783282,gcc@digitalrealty.com,+18773577782,[],,,North America,,2020-07-22T06:39:40Z,2020-07-22T06:41:46Z,ok,2299 Busse Road,,Elk Grove,US,IL,60007,,,41.99418,-87.957678
8930,8592,Digital Realty,,Digital Realty CHI (1400 East Devon Ave),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,0,sales@digitalrealty.com,+18773783282,gcc@digitalrealty.com,+18773577782,[],,,North America,,2020-07-22T06:43:22Z,2020-07-22T06:44:47Z,ok,1400 East Devon Ave,,Elk Grove,US,IL,60007,,,41.993346,-87.964112
8931,8592,Digital Realty,,Digital Realty DFW (4025 Midway Road),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,1,sales@digitalrealty.com,+18773783282,gcc@digitalrealty.com,+18773577782,[],,,North America,,2020-07-22T06:50:53Z,2020-07-22T06:55:44Z,ok,4025 Midway Road,,Carrollton,US,Tx,75007,,,33.021668,-96.844732
8932,8592,Digital Realty,,Digital Realty DFW (2440 Marsh Lane),,,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",,,,,0,1,sales@digitalrealty.com,+18773783282,gcc@digitalrealty.com,+18773577782,[],,,North America,,2020-07-22T06:59:59Z,2020-07-22T07:00:29Z,ok,2440 Marsh Lane,,Carrollton,US,Tx,75006,,,32.980107,-96.853694
9067,2,"Equinix, Inc.",,"Equinix MI6 - Miami, Doral",,,https://www.equinix.com/locations/americas-colocation/united-states-colocation/miami-data-centers/mi6/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/americas-colocation/united-states-colocation/miami-data-centers/mi6/'}]",,,,,5,1,,,,,[],,,North America,,2020-08-16T01:57:41Z,2021-10-15T09:39:31Z,ok,"1525 NW 98th Ct, Doral",,Doral,US,FL,33172,,,25.787849,-80.354555
9085,852,Telxius Cable,,Telxius Boca Raton DC,,,http://Telxius.com,"[{'service': 'website', 'identifier': 'http://Telxius.com'}]",,,,Telxius DC and Landing Station,2,0,,,,,[],,,North America,,2020-08-18T14:19:26Z,2024-10-22T15:27:17Z,ok,"Rogers Circle, Boca Ratón, Miami,",,Miami,US,,FL 33487,,,26.405641,-80.114041
9086,852,Telxius Cable,,Telxius San Juan DC,,,https://telxius.com/en/cable-business/,"[{'service': 'website', 'identifier': 'https://telxius.com/en/cable-business/'}]",,,,Telxius DC and Landing Station,8,1,esther.fernandez@telxius.com,,esther.fernandez@telxius.com,,[],,,North America,,2020-08-18T14:20:56Z,2024-10-22T15:29:16Z,ok,Calle Loíza,,San Juan Puerto Rico,US,PR,PR00913,,,,
9129,26931,NOLA Broadband,,NOLA BROADBAND,,,https://nolabroadband.com,"[{'service': 'website', 'identifier': 'https://nolabroadband.com'}]",,,,,4,0,sales@nolabroadband.com,+15042085432,info@nolabroadband.com,+15042085432,['48 VDC'],,,North America,http://status.nolabroadband.com,2020-08-26T03:21:41Z,2023-05-15T13:50:21Z,ok,43 Fairfield Ave,,Gretna,US,,70056,,,29.901419,-90.041661
9145,15757,"NOCIX, LLC",81.0,1530 SWIFT - NOCIX,1530 Swift,,http://www.1530swift.com,"[{'service': 'facebook', 'identifier': '1530Swift'}, {'service': 'x', 'identifier': '1530Swift'}, {'service': 'linkedin', 'identifier': '1530swift'}, {'service': 'instagram', 'identifier': '1530swift'}, {'service': 'website', 'identifier': 'http://www.1530swift.com'}]",SFTNKCMO,,816-274,See https://www.peeringdb.com/fac/9148 for additional networks located on campus.,115,14,sales@nocix.com,,noc@nocix.com,+18168680888,"['48 VDC', '480 VAC']",True,Owner,North America,http://speedtest.nocix.net,2020-08-29T21:41:58Z,2024-07-22T18:57:52Z,ok,1530 Swift St,,North Kansas City,US,MO,64116,,,39.136878,-94.577558
9148,15757,"NOCIX, LLC",81.0,NOCIX Clay Facility,,,http://www.nocix.com,"[{'service': 'website', 'identifier': 'http://www.nocix.com'}]",CLYNKCMO,,816-274,See https://www.peeringdb.com/fac/9145 for additional networks located on campus.,20,1,sales@nocix.com,,noc@nocix.com,,"['48 VDC', '480 VAC']",True,Owner,North America,,2020-08-31T14:16:29Z,2024-10-01T15:10:01Z,ok,201 East 16th Ave,,North Kansas City,US,MO,64116,,,39.137389,-94.578645
9161,8849,Fort Rock Data Center,,Fort Rock Data Center,,,http://www.fortrockdc.com,"[{'service': 'website', 'identifier': 'http://www.fortrockdc.com'}]",,,,,7,1,sales@cascadedivide.com,+18779197642,noc@cascadedivide.com,+18779197642,[],,Owner,North America,,2020-09-01T18:40:49Z,2024-04-26T23:35:43Z,ok,207 SW Columbia St,,Bend,US,OR,97702,,,44.047402,-121.328535
9309,19982,Aunalytics,,Aunalytics South Bend Datacenter (AUSB),,,http://www.aunalytics.com,"[{'service': 'website', 'identifier': 'http://www.aunalytics.com'}]",,,,,3,0,info@aunalytics.com,+15742566777,,+15742566777,[],,,North America,,2020-10-01T14:31:41Z,2020-10-01T18:42:23Z,ok,1440 Ignition Dr.,,South Bend,US,IN,46601,,,41.661423,-86.257342
9360,27469,Jackson Technical,,Jackson Technical Datacenter,,,https://www.jacksontechnical.com,"[{'service': 'website', 'identifier': 'https://www.jacksontechnical.com'}]",tulsok,,,,1,0,,,,,[],,,North America,,2020-10-08T22:55:15Z,2020-10-08T23:01:07Z,ok,611 S Elgin Ave,,Tulsa,US,OK,74120,,,36.151937,-95.984342
9381,10627,"123.Net, Inc.",,123.NET - DC4 - 400 76th St SW,,,https://www.123.net,"[{'service': 'website', 'identifier': 'https://www.123.net'}]",BYTPMIBJ,,,,9,2,sales@123.net,+18884400123,support@123.net,+18884400123,[],,,North America,,2020-10-14T19:22:45Z,2020-10-19T20:56:08Z,ok,400 76th St SW,STE 12,Byron Center,US,MI,49315-4136,,,42.825389,-85.672784
9382,10627,"123.Net, Inc.",,123.NET - DC2 - 24275 Northwestern Hwy.,,,https://www.123.net,"[{'service': 'website', 'identifier': 'https://www.123.net'}]",SFLDMI18,,248-351,,6,1,sales@123.net,+18884400123,support@123.net,+18884400123,[],,Owner,North America,,2020-10-14T19:35:12Z,2022-05-12T14:25:51Z,ok,24275 Northwestern Hwy.,,Southfield,US,MI,48075,,,42.467035,-83.235001
9390,26067,"DartPoints, LLC",,"DartPoints Dublin, OH",DartPoints CMH,"DartPoints Dublin, OH",https://dartpoints.com/locations/dublin-oh,"[{'service': 'website', 'identifier': 'https://dartpoints.com/locations/dublin-oh'}]",CLMDOH,,614-408,"https://dartpoints.com/locations/dublin-oh
40,000 sq ft
6000 sq ft raised floor

This data center is your full-service business hosting and data center, equipped to provide the solutions you need with efficiency, reliability and superior service. Located in the Metro District of Dublin, Ohio, this data center provides a “High Tier” infrastructure, supporting a fully redundant N+1 environment. This location is carrier neutral and has a fiber rich environment providing multiple connectivity avenues.",4,1,info@dartpoints.com,+18882577462,netops@dartpoints.com,+16144089061,[],,,North America,,2020-10-15T20:13:11Z,2022-04-05T16:09:48Z,ok,565 Metro Pl S Ste 300,,Dublin,US,OH,43017-5382,3,300,40.093185,-83.133589
9398,27618,Tunbroker LLC,,TunBroker Baltimore,,,https://www.Tunbroker.io,"[{'service': 'website', 'identifier': 'https://www.Tunbroker.io'}]",,,,,0,0,sales@tunbroker.io,,noc@tunbroker.io,,[],,,North America,,2020-10-17T12:32:53Z,2020-10-18T22:01:18Z,ok,813 Pinnacle Dr,,Linthicum Heights,US,MD,21090,,,39.213809,-76.679891
9403,10627,"123.Net, Inc.",,123.NET - DC3 - 24245 Northwestern Hwy.,,,https://www.123.net,"[{'service': 'website', 'identifier': 'https://www.123.net'}]",SFLDMIYM,,248-351,,6,0,sales@123.net,+18884400123,support@123.net,+18884400123,[],,Owner,North America,,2020-10-19T20:54:52Z,2022-05-12T14:26:14Z,ok,24245 Northwestern Hwy.,,Southfield,US,MI,48075,,,42.466862,-83.234666
9406,2,"Equinix, Inc.",,Equinix LA7 - Los Angeles,,,https://www.equinix.com/locations/americas-colocation/united-states-colocation/los-angeles-data-centers/la7/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/americas-colocation/united-states-colocation/los-angeles-data-centers/la7/'}]",,,,,1,1,,,,,[],,,North America,,2020-10-21T13:40:51Z,2020-10-21T13:44:53Z,ok,1501 Francisco Street,Torrance,Los Angeles,US,CA,90501,,,33.850864,-118.304002
9415,13077,"QTS Realty Trust, Inc.",,QTS Ashburn (ASH3),,,http://qtsdatacenters.com,"[{'service': 'website', 'identifier': 'http://qtsdatacenters.com'}]",,,,,6,0,,,,,[],,,North America,,2020-10-23T20:01:54Z,2020-10-24T11:29:03Z,ok,22291 Shellhorn Road,,Ashburn,US,VA,20147,,,39.000915,-77.475168
9416,21876,"Colo Solutions Group, LLC",,Colo Solutions Downtown Orlando,,,http://www.colosolutions.com,"[{'service': 'website', 'identifier': 'http://www.colosolutions.com'}]",,,407-648,,7,1,sales@colosolutions.com,+14072102480,support@colosolutions.com,+14072102476,[],,,North America,,2020-10-23T20:14:40Z,2020-10-23T20:51:01Z,ok,100 W. Lucerne Circle,Suite 201,Orlando,US,Fl,32801,,,28.534496,-81.379455
9429,22612,"Lobo Internet Services, Ltd",,505 Marquette -- Lobo Internet,,,http://lobo.net,"[{'service': 'website', 'identifier': 'http://lobo.net'}]",,,505-242,,0,1,carl@lobo.net,,carl@lobo.net,,[],,,North America,,2020-10-27T02:01:26Z,2020-11-03T16:58:58Z,ok,505 Marquette NW,Basement,Albuquerque,US,NM,87102,,,35.088935,-106.652526
9460,18470,VPLS,,Evocative BOS1,,,http://www.evocative.com,"[{'service': 'website', 'identifier': 'http://www.evocative.com'}]",SOVLMAIB,,,,7,1,sales@evocative.com,+18883652656,support@evocative.com,+18883652656,[],,,North America,,2020-11-03T18:00:10Z,2022-10-26T21:20:18Z,ok,50 Inner Belt Road,,Somerville,US,MA,02143,,,42.377932,-71.080419
9515,24247,Neutron LLC,,Neutron - Coeur d'Alene,,,https://neutroncolocation.com,"[{'service': 'website', 'identifier': 'https://neutroncolocation.com'}]",CRALIDPK,,208-664,,6,1,sales@neutroncolocation.com,+18337692656,,,['48 VDC'],,,North America,,2020-11-12T16:18:49Z,2022-06-27T18:57:35Z,ok,600 W Appleway Ave,Ste B,Coeur d'Alene,US,ID,83814,,,47.700339,-116.794444
9537,14601,Provdotnet LLC,,Prov.net 935,,,http://www.prov.net,"[{'service': 'website', 'identifier': 'http://www.prov.net'}]",,,,,0,0,ron@prov.net,+14014415213,john@prov.net,+14014415213,[],,,North America,,2020-11-19T16:55:25Z,2020-11-19T17:23:49Z,ok,935 Westminster St,,Providence,US,RI,02903,,,41.81764,-71.423806
9622,365,"Cogent Communications, Inc.",,Cogent Atlanta,,,https://www.cogentco.com/en/network/service-locations?continent=North+America&country=United+States&state=GA&metro=Atlanta&site_type=CDC&action=search,"[{'service': 'website', 'identifier': 'https://www.cogentco.com/en/network/service-locations?continent=North+America&country=United+States&state=GA&metro=Atlanta&site_type=CDC&action=search'}]",,,404-221,,16,1,,,,,[],,,North America,,2020-12-08T15:36:16Z,2020-12-08T19:44:20Z,ok,55 Marietta St. NW,,Atlanta,US,GA,30303,,,33.755851,-84.391243
9659,28141,Basin Street Properties - Tahoe - Reno,,200 South Virginia - Reno,200SVA,,https://basin-street.com/property/200-south-virginia,"[{'service': 'website', 'identifier': 'https://basin-street.com/property/200-south-virginia'}]",RENONVMP,,775-954,"In building unique fiber networks 

- ATT
- Centurylink
- Level3
- Charter Spectrum
- Integra
- Windstream
- Zayo
- Verizon

Key location for interconnection in Reno",5,1,info@basin-street.com,+17759542900,help@deepedgetech.com,+18887023343,['480 VAC'],True,Owner,North America,,2020-12-17T00:43:21Z,2023-11-17T00:21:57Z,ok,200 S. Virginia St.,Suite 650,Reno,US,NV,89501,,,39.522999,-119.811358
9663,34,CoreSite,9.0,"CoreSite - Washington,DC (DC2)",,,http://www.coresite.com,"[{'service': 'website', 'identifier': 'http://www.coresite.com'}]",WASHDC,,,,3,1,info@coresite.com,+18667772673,info@coresite.com,+18667772673,[],,,North America,,2020-12-17T21:35:44Z,2023-02-28T18:27:36Z,ok,1099 14th Street NW,,Washington,US,DC,20005,,,38.903404,-77.031169
9664,34,CoreSite,7.0,CoreSite - Los Angeles (LA3),,,http://www.coresite.com,"[{'service': 'website', 'identifier': 'http://www.coresite.com'}]",LSANCA,,213-327,,14,2,info@coresite.com,+18667772673,info@coresite.com,+18667772673,[],,Owner,North America,,2020-12-17T21:39:11Z,2023-10-30T19:21:03Z,ok,200 Bauchet St,,Los Angeles,US,CA,90012-4855,,,34.058703,-118.235929
9699,28204,SecureData 365,,SecureData 365,,,http://securedata365.com,"[{'service': 'website', 'identifier': 'http://securedata365.com'}]",,,,,0,0,,+18889123282,corey.gallatin@securedata653.com,+18889133282,[],,,North America,,2020-12-23T15:56:59Z,2020-12-23T17:05:10Z,ok,4726 Hills and Dales Rd,,Canton,US,OH,44708,,,40.832529,-81.431933
9707,21893,DNSnetworks Corporation,,DNSnetworks IDC4,,,http://www.dnsnetworks.com,"[{'service': 'website', 'identifier': 'http://www.dnsnetworks.com'}]",,,,,0,0,sales@dnsnetworks.com,+18667207162,support@dnsnetworks.com,+18667207162,[],,,North America,,2020-12-25T01:21:07Z,2020-12-26T06:22:15Z,ok,36 NE 2nd St.,,Miami,US,FL,33132,,,25.775869,-80.19313
9738,3168,Vtal,,Globenet Boca Raton CLS,,,http://www.vtal.com,"[{'service': 'website', 'identifier': 'http://www.vtal.com'}]",,,,,2,0,,,noc@vtal.com,,[],,,North America,,2021-01-04T20:47:58Z,2023-11-24T14:12:14Z,ok,500 S Dixie Hwy,"26.3449152,-80.0881501",Boca Raton,US,FL,33432,,,26.344915,-80.08815
9773,28297,"Affordable Internet Services Online, Inc.",,AISO Data Center,,,https://www.aiso.net/technology/data-center,"[{'service': 'website', 'identifier': 'https://www.aiso.net/technology/data-center'}]",PERSCAXF65X,,951-928,,1,0,sales@aiso.net,+19519288190,support@aiso.net,+19519288190,[],,,North America,,2021-01-08T17:08:27Z,2021-01-08T18:41:45Z,ok,25655 Louisa Lane,,Romoland,US,CA,92585,,,33.74821,-117.152165
9845,28410,"Connect Des Moines, LLC",,Connect Des Moines,,,https://www.connectdsm.com,"[{'service': 'website', 'identifier': 'https://www.connectdsm.com'}]",,,,,10,1,sales@connectdsm.com,+15153699900,,,[],,,North America,,2021-01-22T16:46:20Z,2023-04-21T14:20:51Z,ok,666 Walnut Street,,Des Moines,US,IA,50309,,,41.585529,-93.625422
9846,3709,"Tonaquint Data Center, Inc.",,Tonaquint Data Center - Boise ID,,,https://www.tonaquint.com,"[{'service': 'website', 'identifier': 'https://www.tonaquint.com'}]",,,,,1,1,sale@tonaquint.com,,ops@tonaquint.com,+14356286164,[],,,North America,,2021-01-22T22:16:42Z,2021-01-25T18:21:07Z,ok,10215 Emerald St,STE 160,Boise,US,ID,83704,,,43.60801,-116.310153
9853,16211,T5 Data Centers,,T5@Cleveland,T5@Cleveland,,https://t5datacenters.com/locations/cleveland-colocation-data-center/,"[{'service': 'website', 'identifier': 'https://t5datacenters.com/locations/cleveland-colocation-data-center/'}]",,,,,0,0,cklem@t5datacenters.com,+13108000755,,,[],,,North America,,2021-01-25T20:19:41Z,2022-03-10T17:13:56Z,ok,4150 W 150th Street,,Cleveland,US,OH,44135,,,41.440122,-81.80254
9854,16211,T5 Data Centers,,T5@Cincinnati,T5@Cincinnati,,https://t5datacenters.com/locations/t5cincinnati-colocation-data-center/,"[{'service': 'website', 'identifier': 'https://t5datacenters.com/locations/t5cincinnati-colocation-data-center/'}]",,,,,0,0,cklem@t5datacenters.com,+13108000755,,,[],,,North America,,2021-01-25T20:21:49Z,2022-03-10T17:13:11Z,ok,925 Dalton Ave,,Cincinnati,US,OH,45203,,,39.10585,-84.536559
9855,16211,T5 Data Centers,,T5@Minneapolis,T5@Minneapolis,,https://t5datacenters.com/locations/minneapolis-colocation-data-center/,"[{'service': 'website', 'identifier': 'https://t5datacenters.com/locations/minneapolis-colocation-data-center/'}]",,,,,0,0,cklem@t5datacenters.com,+13108000755,,,[],,,North America,,2021-01-25T20:23:21Z,2022-03-10T17:14:35Z,ok,1001 3rd Ave South,,Minneapolis,US,MN,55404,,,44.971526,-93.270339
9856,28363,"Legacy Investing, LLC",,4120 Lafayette Center Drive,,,https://legacyinvesting.com/portfolio/4120-lafayette-center-dr-chantilly-va,"[{'service': 'website', 'identifier': 'https://legacyinvesting.com/portfolio/4120-lafayette-center-dr-chantilly-va'}]",,,,,0,0,info@legacyinvesting.com,+12025256099,info@legacyinvesting.com,+12025256099,[],,,North America,,2021-01-25T20:24:58Z,2021-01-26T00:51:45Z,ok,4120 Lafayette Center Drive,,Chantilly,US,VA,20151,,,38.905944,-77.469017
9900,28534,AceHost,,AceHost Tampa,,,https://acehost.com,"[{'service': 'website', 'identifier': 'https://acehost.com'}]",,,,,3,0,sales@acehost.com,+18132936991,support@acehost.com,+18132936991,[],,,North America,,2021-02-04T18:45:02Z,2021-02-04T22:01:04Z,ok,412 E Madison St,,Tampa,US,FL,33602,,,27.948986,-82.457025
9918,22111,Alpha Technologies Inc.,,Alpha Technologies DC1,,,https://www.alpha-tech.us,"[{'service': 'website', 'identifier': 'https://www.alpha-tech.us'}]",,,304-746,,6,0,sales@alpha-tech.us,+13042017485,noc@alpha-tech.us,+13042017485,[],,,North America,,2021-02-07T04:25:54Z,2021-10-28T17:21:44Z,ok,2020 Union Carbide Dr,,South Charleston,US,WV,25303-2734,,,38.353059,-81.696117
9925,28544,Directlink Technologies Corp.,,Direct LTx Reading,,,http://www.DirectLtx.com,"[{'service': 'website', 'identifier': 'http://www.DirectLtx.com'}]",,,610-898,,1,0,Mbarbarick@DirectLinktechnology.com,+16107157708,BLitzenberger@DirectLinktechnology.com,+16104637866,[],,,North America,,2021-02-08T14:27:50Z,2021-02-08T14:38:46Z,ok,2561 Bernville Rd,,Reading,US,PA,19605,Building 2 A level,room number 2211,40.381319,-75.982026
10103,18828,Lincoln Rackhouse,,Lincoln Rackhouse Kansas City,,,https://www.11155airworld.com/,"[{'service': 'website', 'identifier': 'https://www.11155airworld.com/'}]",,,,,0,0,jmartin@lpc.com,+15712332463,jmartin@lpc.com,+15712332463,[],,,North America,,2021-02-26T15:08:34Z,2021-02-26T15:39:13Z,ok,11155 N Airworld Dr,,Kansas City,US,MO,64153,,,39.295603,-94.67394
10104,18828,Lincoln Rackhouse,,Lincoln Rackhouse Atlanta,,,http://rackhouse.com/portfolio/enterprise-data-center-ga,"[{'service': 'website', 'identifier': 'http://rackhouse.com/portfolio/enterprise-data-center-ga'}]",,,,,0,0,jmartin@lpc.com,+15712332463,jmartin@lpc.com,+15712332463,[],,,North America,,2021-02-26T15:11:34Z,2021-02-26T15:40:10Z,ok,40 Perimeter Center E,,Dunwoody,US,GA,30338,,,33.92663,-84.326708
10149,28766,Victory Technology Center,,Victory Technology Center,,,https://victorytechcenter.org/,"[{'service': 'website', 'identifier': 'https://victorytechcenter.org/'}]",,,,,2,0,,+17169237194,,,[],,,North America,,2021-03-01T17:35:47Z,2021-03-01T21:47:45Z,ok,55 Melroy Ave,,Lackawanna,US,NY,14218,,,42.82652,-78.821501
10202,28786,Heartland Technology Data Center,,Heartland Technology Data Center,HTDC,Heartland Technology Data Center,https://heartlandtechnology.com/data-center/,"[{'service': 'website', 'identifier': 'https://heartlandtechnology.com/data-center/'}]",JESPIA079EW,,,,0,0,support@datacenterht.com,+13194493752,support@datacenterht.com,+13194493752,['480 VAC'],True,Owner,North America,,2021-03-03T15:21:31Z,2024-04-23T16:31:51Z,ok,1151 12th St,,Jesup,US,IA,50648,,,42.471271,-92.054083
10349,9314,365 Data Centers,,365 Data Centers New Jersey (NJ1),,,http://365datacenters.com,"[{'service': 'website', 'identifier': 'http://365datacenters.com'}]",,,,,1,0,sales@365datacenters.com,+18663656246,service@365datacenters.com,+18663656246,[],,,North America,,2021-03-15T14:06:15Z,2021-03-15T15:11:32Z,ok,999 Frontier Rd,,Bridgewater Township,US,NJ,08807,,,40.58144,-74.573881
10376,28892,Lane Council Of Governments,,LCOG Park Place,,,https://www.lcog.org/282/Telecommunications,"[{'service': 'website', 'identifier': 'https://www.lcog.org/282/Telecommunications'}]",,,,,12,1,jcallister@lcog.org,+15416824114,jcallister@lcog.org,+15416824114,[],,,North America,,2021-03-17T16:04:25Z,2021-03-17T16:52:04Z,ok,859 Willamette St,,Eugene,US,OR,97401,,,44.050388,-123.092459
10407,28986,TNT Properties Inc.,,Amarillo Petroleum Building,,,http://tnt-ama.com,"[{'service': 'website', 'identifier': 'http://tnt-ama.com'}]",,,,**The website is currently not working**,3,2,jeffrey@tnt-ama.com,,jeffrey@tnt-ama.com,,[],,,North America,,2021-03-23T13:34:36Z,2021-03-24T19:24:58Z,ok,203 SW 8th Ave,,Amarillo,US,TX,79101,,,35.205583,-101.839148
10411,14545,Bluebird Network,,Bluebird Quad Cities Data Center,BBQC,,https://bluebirdnetwork.com/quad-cities-data-center/,"[{'service': 'website', 'identifier': 'https://bluebirdnetwork.com/quad-cities-data-center/'}]",,,,East and West fiber entrances and diverse HH splice points available.,9,1,sales@bluebirdnetwork.com,+15632931970,noc@bluebirdnetwork.com,+18777662662,['48 VDC'],True,Owner,North America,,2021-03-24T16:08:51Z,2023-03-15T23:09:42Z,ok,2701 Devils Glen Rd,,Bettendorf,US,IA,52722-3441,,,41.550323,-90.482459
10415,26759,North Central Kansas Community Network Co.,,Beloit-NOC,,,https://www.nckcn.com/,"[{'service': 'website', 'identifier': 'https://www.nckcn.com/'}]",,,,,0,0,,,admin@nckcn.com,,[],,,North America,,2021-03-25T15:20:31Z,2021-03-25T20:29:55Z,ok,109 N Mill St,,Beloit,US,KS,67420,,,39.459519,-98.110625
10439,1405,BendTel,,BendTel,,,http://www.bendtel.com/internet/hosting/,"[{'service': 'website', 'identifier': 'http://www.bendtel.com/internet/hosting/'}]",,,541-323,,1,1,,+15413894020,net-tech@bendtel.com,+15413894020,[],,,North America,,2021-03-31T15:41:39Z,2021-03-31T20:58:36Z,ok,130 NW Greenwood Ave,,Bend,US,OR,97703,,,44.060152,-121.309509
